epoch,eval_loss,eval_accuracy,eval_precision,eval_recall,eval_f1
0.9995649021029732,0.04887528344988823,0.9936,0.9813,0.9997,0.9904
1.9997099347353156,0.030449124053120613,0.996,0.9887,0.9995,0.9941
2.9986947063089193,0.03144490718841553,0.9959,0.9879,0.9997,0.9938
